participant,nDistract,redundant,response,setSize,targetColor,targetOrient,targetPosition,targetShape,trialType,overinformative
participant056,distractors2,colorredundantlowfreq,pentagon jade,setsize16,teal,NA,two,pentagon,crit,TRUE
participant056,distractors3,colorredundantlowfreq,pentagon teal,setsize16,jade,NA,one,hexagon,crit,TRUE
participant056,distractors3,colorredundantlowfreq,pentagon teal,setsize16,jade,NA,twelve,pentagon,crit,TRUE
participant056,distractors4,colorredundantlowfreq,circle jade,setsize16,teal,NA,five,circle,crit,TRUE
participant056,distractors4,colorredundantlowfreq,circle jade,setsize16,teal,NA,six,circle,crit,TRUE
participant056,distractors0,colorredundantlowfreq,circle jade,setsize03,teal,NA,three,circle,crit,TRUE
participant056,distractors0,colorredundantlowfreq,circle teal,setsize03,jade,NA,three,circle,crit,TRUE
participant056,distractors1,colorredundantlowfreq,pentagon jade,setsize03,teal,NA,two,pentagon,crit,TRUE
participant056,distractors1,colorredundantlowfreq,square jade,setsize03,teal,NA,two,square,crit,TRUE
participant056,distractors0,colorredundantlowfreq,hexagon jade,setsize06,teal,NA,three,hexagon,crit,TRUE
participant056,distractors0,colorredundantlowfreq,jade pentagon,setsize06,teal,NA,three,pentagon,crit,TRUE
participant056,distractors1,colorredundantlowfreq,circle jade,setsize06,teal,NA,two,circle,crit,TRUE
participant056,distractors1,colorredundantlowfreq,pentagon jade,setsize06,teal,NA,two,pentagon,crit,TRUE
participant056,distractors2,colorredundantlowfreq,circle teal,setsize06,jade,NA,five,circle,crit,TRUE
participant056,distractors2,colorredundantlowfreq,pentagon jade,setsize06,teal,NA,five,pentagon,crit,TRUE
participant056,distractors3,colorredundantlowfreq,circle teal,setsize06,jade,NA,four,circle,crit,TRUE
participant056,distractors3,colorredundantlowfreq,square jade,setsize06,teal,NA,five,square,crit,TRUE
participant056,distractors4,colorredundantlowfreq,circle jade,setsize06,teal,NA,six,circle,crit,TRUE
participant056,distractors4,colorredundantlowfreq,hexagon jade,setsize06,teal,NA,one,hexagon,crit,TRUE
participant056,distractors0,colorredundantlowfreq,pentagon teal,setsize09,jade,NA,one,hexagon,crit,TRUE
participant056,distractors0,colorredundantlowfreq,square jade,setsize09,teal,NA,five,square,crit,TRUE
participant056,distractors1,colorredundantlowfreq,circle teal,setsize09,jade,NA,eight,circle,crit,TRUE
participant056,distractors1,colorredundantlowfreq,pentagon jade,setsize09,teal,NA,six,pentagon,crit,TRUE
participant056,distractors2,colorredundantlowfreq,pentagon jade,setsize09,teal,NA,nine,hexagon,crit,TRUE
participant056,distractors2,colorredundantlowfreq,pentagon jade,setsize09,teal,NA,one,hexagon,crit,TRUE
participant056,distractors3,colorredundantlowfreq,pentagon teal,setsize09,jade,NA,two,hexagon,crit,TRUE
participant056,distractors3,colorredundantlowfreq,square teal,setsize09,jade,NA,nine,square,crit,TRUE
participant056,distractors4,colorredundantlowfreq,hexagon jade,setsize09,teal,NA,two,hexagon,crit,TRUE
participant056,distractors4,colorredundantlowfreq,pentagon jade,setsize09,teal,NA,three,pentagon,crit,TRUE
participant057,distractors0,orientredundant,circle,setsize16,NA,horizontal,two,circle,crit,FALSE
participant057,distractors0,orientredundant,hexagon pentagon pentagon pentagon pentagon,setsize16,NA,horizontal,eleven,pentagon,crit,FALSE
participant057,distractors1,orientredundant,pentagon,setsize16,NA,horizontal,eleven,pentagon,crit,FALSE
participant057,distractors1,orientredundant,square vertical striped,setsize16,NA,vertical,eight,square,crit,TRUE
participant057,distractors2,orientredundant,pentagon,setsize16,NA,horizontal,eleven,pentagon,crit,FALSE
participant057,distractors2,orientredundant,square horizontal striped,setsize16,NA,horizontal,ten,square,crit,TRUE
participant057,distractors3,orientredundant,circle horizontal striped,setsize16,NA,horizontal,two,circle,crit,TRUE
participant057,distractors3,orientredundant,circle,setsize16,NA,vertical,three,circle,crit,FALSE
participant057,distractors4,orientredundant,circle,setsize16,NA,vertical,six,circle,crit,FALSE
participant057,distractors4,orientredundant,pentagon,setsize16,NA,vertical,seven,pentagon,crit,FALSE
participant057,distractors0,orientredundant,circle horizontal striped,setsize03,NA,horizontal,three,circle,crit,TRUE
participant057,distractors0,orientredundant,circle,setsize03,NA,vertical,two,circle,crit,FALSE
participant057,distractors1,orientredundant,circle,setsize03,NA,horizontal,two,circle,crit,FALSE
participant057,distractors1,orientredundant,square,setsize03,NA,horizontal,one,square,crit,FALSE
participant057,distractors0,orientredundant,hexagon vertical striped,setsize06,NA,vertical,four,hexagon,crit,TRUE
participant057,distractors0,orientredundant,square vertical striped,setsize06,NA,horizontal,five,square,crit,TRUE
participant057,distractors1,orientredundant,circle,setsize06,NA,horizontal,one,circle,crit,FALSE
participant057,distractors1,orientredundant,hexagon,setsize06,NA,horizontal,six,hexagon,crit,FALSE
participant057,distractors2,orientredundant,hexagon horizontal striped,setsize06,NA,horizontal,five,hexagon,crit,TRUE
participant057,distractors2,orientredundant,hexagon,setsize06,NA,vertical,four,hexagon,crit,FALSE
participant057,distractors3,orientredundant,square vertical striped,setsize06,NA,vertical,two,square,crit,TRUE
participant057,distractors3,orientredundant,square,setsize06,NA,horizontal,five,square,crit,FALSE
participant057,distractors4,orientredundant,hexagon,setsize06,NA,vertical,six,hexagon,crit,FALSE
participant057,distractors4,orientredundant,pentagon,setsize06,NA,vertical,five,pentagon,crit,FALSE
participant057,distractors0,orientredundant,circle vertical striped,setsize09,NA,vertical,three,circle,crit,TRUE
participant057,distractors0,orientredundant,hexagon horizontal striped,setsize09,NA,horizontal,one,hexagon,crit,TRUE
participant057,distractors1,orientredundant,pentagon horizontal striped,setsize09,NA,horizontal,six,pentagon,crit,TRUE
participant057,distractors1,orientredundant,pentagon,setsize09,NA,horizontal,eight,pentagon,crit,FALSE
participant057,distractors2,orientredundant,hexagon,setsize09,NA,horizontal,seven,hexagon,crit,FALSE
participant057,distractors2,orientredundant,hexagon,setsize09,NA,horizontal,six,hexagon,crit,FALSE
participant057,distractors3,orientredundant,hexagon vertical striped,setsize09,NA,vertical,eight,hexagon,crit,TRUE
participant057,distractors3,orientredundant,hexagon vertical striped,setsize09,NA,vertical,three,hexagon,crit,TRUE
participant057,distractors4,orientredundant,hexagon vertical striped,setsize09,NA,vertical,seven,hexagon,crit,TRUE
participant057,distractors4,orientredundant,square,setsize09,NA,vertical,six,square,crit,FALSE
participant058,distractors0,colorredundant,blue circle,setsize16,blue,NA,three,circle,crit,TRUE
participant058,distractors0,colorredundant,blue hexagon,setsize16,blue,NA,three,hexagon,crit,TRUE
participant058,distractors1,colorredundant,blue circle,setsize16,blue,NA,thirteen,circle,crit,TRUE
participant058,distractors1,colorredundant,green hexagon,setsize16,green,NA,eight,hexagon,crit,TRUE
participant058,distractors2,colorredundant,blue square,setsize16,blue,NA,eleven,square,crit,TRUE
participant058,distractors2,colorredundant,green circle,setsize16,green,NA,eight,circle,crit,TRUE
participant058,distractors3,colorredundant,blue hexagon,setsize16,blue,NA,four,hexagon,crit,TRUE
participant058,distractors3,colorredundant,blue hexagon,setsize16,blue,NA,thirteen,hexagon,crit,TRUE
participant058,distractors4,colorredundant,green square,setsize16,green,NA,twelve,square,crit,TRUE
participant058,distractors0,colorredundant,green circle,setsize03,green,NA,two,circle,crit,TRUE
participant058,distractors0,colorredundant,green square,setsize03,green,NA,three,square,crit,TRUE
participant058,distractors1,colorredundant,green hexagon,setsize03,green,NA,two,hexagon,crit,TRUE
participant058,distractors1,colorredundant,green pentagon,setsize03,green,NA,one,pentagon,crit,TRUE
participant058,distractors0,colorredundant,blue pentagon,setsize06,blue,NA,three,hexagon,crit,TRUE
participant058,distractors0,colorredundant,green pentagon,setsize06,green,NA,five,pentagon,crit,TRUE
participant058,distractors1,colorredundant,blue hexagon,setsize06,blue,NA,one,hexagon,crit,TRUE
participant058,distractors1,colorredundant,green hexagon,setsize06,green,NA,five,hexagon,crit,TRUE
participant058,distractors2,colorredundant,green circle,setsize06,green,NA,five,circle,crit,TRUE
participant058,distractors2,colorredundant,green hexagon,setsize06,green,NA,six,hexagon,crit,TRUE
participant058,distractors3,colorredundant,blue pentagon,setsize06,blue,NA,five,pentagon,crit,TRUE
participant058,distractors3,colorredundant,green square,setsize06,green,NA,four,square,crit,TRUE
participant058,distractors4,colorredundant,blue hexagon,setsize06,blue,NA,three,hexagon,crit,TRUE
participant058,distractors4,colorredundant,blue pentagon,setsize06,blue,NA,two,pentagon,crit,TRUE
participant058,distractors0,colorredundant,blue hexagon,setsize09,blue,NA,nine,hexagon,crit,TRUE
participant058,distractors0,colorredundant,blue square,setsize09,blue,NA,five,square,crit,TRUE
participant058,distractors1,colorredundant,blue hexagon,setsize09,blue,NA,five,hexagon,crit,TRUE
participant058,distractors1,colorredundant,green square,setsize09,green,NA,five,square,crit,TRUE
participant058,distractors2,colorredundant,blue hexagon,setsize09,blue,NA,seven,hexagon,crit,TRUE
participant058,distractors2,colorredundant,blue pentagon,setsize09,blue,NA,nine,pentagon,crit,TRUE
participant058,distractors3,colorredundant,blue square,setsize09,blue,NA,five,square,crit,TRUE
participant058,distractors3,colorredundant,green circle,setsize09,green,NA,six,circle,crit,TRUE
participant058,distractors4,colorredundant,blue pentagon,setsize09,blue,NA,four,pentagon,crit,TRUE
participant058,distractors4,colorredundant,green circle,setsize09,green,NA,seven,circle,crit,TRUE
participant059,distractors0,colorredundant,green pentagon,setsize16,green,NA,eleven,pentagon,crit,TRUE
participant059,distractors0,colorredundant,pentagon,setsize16,blue,NA,sixteen,pentagon,crit,FALSE
participant059,distractors1,colorredundant,blue circle,setsize16,blue,NA,twelve,circle,crit,TRUE
participant059,distractors1,colorredundant,blue pentagon,setsize16,blue,NA,six,hexagon,crit,TRUE
participant059,distractors2,colorredundant,blue square,setsize16,blue,NA,four,square,crit,TRUE
participant059,distractors2,colorredundant,green square,setsize16,green,NA,eleven,square,crit,TRUE
participant059,distractors3,colorredundant,blue pentagon,setsize16,blue,NA,four,pentagon,crit,TRUE
participant059,distractors3,colorredundant,green pentagon,setsize16,green,NA,eight,pentagon,crit,TRUE
participant059,distractors4,colorredundant,blue square,setsize16,blue,NA,five,square,crit,TRUE
participant059,distractors4,colorredundant,green square,setsize16,green,NA,ten,square,crit,TRUE
participant059,distractors0,colorredundant,blue circle,setsize03,blue,NA,one,circle,crit,TRUE
participant059,distractors0,colorredundant,green hexagon,setsize03,green,NA,two,hexagon,crit,TRUE
participant059,distractors1,colorredundant,green square,setsize03,green,NA,one,square,crit,TRUE
participant059,distractors1,colorredundant,square,setsize03,green,NA,one,square,crit,FALSE
participant059,distractors0,colorredundant,green hexagon,setsize06,green,NA,six,hexagon,crit,TRUE
participant059,distractors0,colorredundant,green hexagon,setsize06,green,NA,six,hexagon,crit,TRUE
participant059,distractors1,colorredundant,blue circle,setsize06,blue,NA,four,circle,crit,TRUE
participant059,distractors1,colorredundant,blue hexagon,setsize06,blue,NA,three,hexagon,crit,TRUE
participant059,distractors2,colorredundant,blue pentagon,setsize06,blue,NA,four,pentagon,crit,TRUE
participant059,distractors2,colorredundant,blue pentagon,setsize06,blue,NA,four,pentagon,crit,TRUE
participant059,distractors3,colorredundant,blue circle,setsize06,blue,NA,five,circle,crit,TRUE
participant059,distractors3,colorredundant,blue pentagon,setsize06,blue,NA,five,pentagon,crit,TRUE
participant059,distractors4,colorredundant,blue hexagon,setsize06,green,NA,six,hexagon,crit,TRUE
participant059,distractors4,colorredundant,hexagon,setsize06,green,NA,five,hexagon,crit,FALSE
participant059,distractors0,colorredundant,blue pentagon,setsize09,blue,NA,three,pentagon,crit,TRUE
participant059,distractors0,colorredundant,green square,setsize09,green,NA,one,square,crit,TRUE
participant059,distractors1,colorredundant,blue hexagon,setsize09,blue,NA,nine,hexagon,crit,TRUE
participant059,distractors1,colorredundant,green pentagon,setsize09,green,NA,seven,pentagon,crit,TRUE
participant059,distractors2,colorredundant,blue circle,setsize09,blue,NA,nine,circle,crit,TRUE
participant059,distractors2,colorredundant,green hexagon,setsize09,green,NA,seven,hexagon,crit,TRUE
participant059,distractors3,colorredundant,green circle,setsize09,green,NA,four,circle,crit,TRUE
participant059,distractors3,colorredundant,pentagon,setsize09,blue,NA,six,hexagon,crit,FALSE
participant059,distractors4,colorredundant,blue circle,setsize09,blue,NA,four,circle,crit,TRUE
participant059,distractors4,colorredundant,green square,setsize09,green,NA,seven,square,crit,TRUE
participant060,distractors0,colorredundantlowfreq,circle,setsize16,jade,NA,fourteen,circle,crit,FALSE
participant060,distractors0,colorredundantlowfreq,square,setsize16,jade,NA,twelve,square,crit,FALSE
participant060,distractors1,colorredundantlowfreq,pentagon teal,setsize16,teal,NA,seven,pentagon,crit,TRUE
participant060,distractors1,colorredundantlowfreq,square teal,setsize16,teal,NA,eleven,square,crit,TRUE
participant060,distractors2,colorredundantlowfreq,circle,setsize16,jade,NA,twelve,circle,crit,FALSE
participant060,distractors2,colorredundantlowfreq,square,setsize16,teal,NA,fifteen,square,crit,FALSE
participant060,distractors3,colorredundantlowfreq,square,setsize16,teal,NA,eight,square,crit,FALSE
participant060,distractors3,colorredundantlowfreq,square,setsize16,jade,NA,nine,square,crit,FALSE
participant060,distractors4,colorredundantlowfreq,circle,setsize16,teal,NA,seven,circle,crit,FALSE
participant060,distractors4,colorredundantlowfreq,hexagon jade,setsize16,jade,NA,eight,hexagon,crit,TRUE
participant060,distractors0,colorredundantlowfreq,circle,setsize03,jade,NA,three,circle,crit,FALSE
participant060,distractors0,colorredundantlowfreq,hexagon,setsize03,jade,NA,three,hexagon,crit,FALSE
participant060,distractors1,colorredundantlowfreq,circle,setsize03,teal,NA,three,circle,crit,FALSE
participant060,distractors1,colorredundantlowfreq,hexagon,setsize03,jade,NA,one,hexagon,crit,FALSE
participant060,distractors0,colorredundantlowfreq,hexagon,setsize06,teal,NA,two,hexagon,crit,FALSE
participant060,distractors0,colorredundantlowfreq,square,setsize06,jade,NA,six,square,crit,FALSE
