participant,utc,list,dimension,phase,response,step
participant093,1724280257634,list4,metal,materialStaircase,metal,5
participant093,1724280258603,list4,metal,materialStaircase,metal,5
participant093,1724280260075,list4,metal,materialStaircase,metal,6
participant093,1724280261035,list4,metal,materialStaircase,metal,6
participant093,1724280262075,list4,wood,materialStaircase,wood,1
participant093,1724280263357,list4,metal,materialStaircase,wood,7
participant093,1724280264482,list4,metal,materialStaircase,metal,6
participant093,1724280265805,list4,metal,materialStaircase,metal,6
participant093,1724280266842,list4,metal,materialStaircase,metal,7
participant093,1724280267785,list4,metal,materialStaircase,metal,7
participant093,1724280268814,list4,metal,materialStaircase,wood,8
participant093,1724280270266,list4,metal,materialStaircase,wood,7
participant093,1724280271145,list4,metal,materialStaircase,metal,6
participant093,1724280272306,list4,metal,materialStaircase,metal,6
participant094,1724247758209,list1,wood,materialStaircase,metal,0
participant094,1724247759784,list1,metal,materialStaircase,metal,0
participant094,1724247760871,list1,metal,materialStaircase,metal,0
participant094,1724247762071,list1,wood,materialStaircase,wood,0
participant094,1724247763267,list1,wood,materialStaircase,wood,0
participant094,1724247764309,list1,metal,materialStaircase,metal,1
participant094,1724247765557,list1,wood,materialStaircase,wood,1
participant094,1724247766621,list1,metal,materialStaircase,metal,1
participant094,1724247768166,list1,wood,materialStaircase,wood,1
participant094,1724247769237,list1,wood,materialStaircase,wood,2
participant094,1724247770123,list1,wood,materialStaircase,wood,2
participant094,1724247771232,list1,metal,materialStaircase,metal,2
participant094,1724247772386,list1,metal,materialStaircase,metal,2
participant094,1724247774069,list1,wood,materialStaircase,wood,3
participant094,1724247775516,list1,metal,materialStaircase,metal,3
participant094,1724247776561,list1,wood,materialStaircase,metal,3
participant094,1724247778316,list1,wood,materialStaircase,metal,2
participant094,1724247779470,list1,metal,materialStaircase,metal,3
participant094,1724247780507,list1,wood,materialStaircase,wood,1
participant094,1724247781479,list1,wood,materialStaircase,wood,1
participant094,1724247783331,list1,metal,materialStaircase,wood,4
participant094,1724247784531,list1,metal,materialStaircase,wood,3
participant094,1724247785528,list1,wood,materialStaircase,wood,2
participant094,1724247786502,list1,metal,materialStaircase,wood,2
participant094,1724247788596,list1,metal,materialStaircase,metal,1
participant094,1724247789606,list1,metal,materialStaircase,metal,1
participant094,1724247790643,list1,metal,materialStaircase,metal,2
participant094,1724247791839,list1,metal,materialStaircase,metal,2
participant094,1724247792994,list1,metal,materialStaircase,metal,3
participant094,1724247794185,list1,metal,materialStaircase,metal,3
participant094,1724247795511,list1,metal,materialStaircase,metal,4
participant094,1724247796501,list1,metal,materialStaircase,wood,4
participant094,1724247798962,list1,metal,materialStaircase,metal,3
participant094,1724247799862,list1,metal,materialStaircase,metal,3
participant095,1724255897516,list2,wood,materialStaircase,metal,0
participant095,1724255901436,list2,metal,materialStaircase,metal,0
participant095,1724255903092,list2,metal,materialStaircase,metal,0
participant095,1724255904804,list2,metal,materialStaircase,metal,1
participant095,1724255906692,list2,wood,materialStaircase,wood,0
participant095,1724255908323,list2,metal,materialStaircase,metal,1
participant095,1724255910108,list2,metal,materialStaircase,metal,2
participant095,1724255911579,list2,wood,materialStaircase,wood,0
participant095,1724255913090,list2,metal,materialStaircase,metal,2
participant095,1724255914869,list2,wood,materialStaircase,wood,1
participant095,1724255916434,list2,metal,materialStaircase,metal,3
participant095,1724255918033,list2,metal,materialStaircase,metal,3
participant095,1724255919604,list2,wood,materialStaircase,wood,1
participant095,1724255921204,list2,wood,materialStaircase,wood,2
participant095,1724255922628,list2,metal,materialStaircase,metal,4
participant095,1724255924382,list2,metal,materialStaircase,metal,4
participant095,1724255926299,list2,wood,materialStaircase,wood,2
participant095,1724255928123,list2,metal,materialStaircase,wood,5
participant095,1724255929806,list2,metal,materialStaircase,metal,4
participant095,1724255932084,list2,wood,materialStaircase,wood,3
participant095,1724255933500,list2,metal,materialStaircase,metal,4
participant095,1724255935082,list2,metal,materialStaircase,metal,5
participant095,1724255936590,list2,metal,materialStaircase,metal,5
participant095,1724255938813,list2,metal,materialStaircase,wood,6
participant095,1724255940468,list2,wood,materialStaircase,wood,3
participant095,1724255942189,list2,metal,materialStaircase,metal,5
participant095,1724255944051,list2,metal,materialStaircase,metal,5
participant095,1724255945523,list2,wood,materialStaircase,metal,4
participant095,1724255947552,list2,wood,materialStaircase,wood,3
participant095,1724255949420,list2,wood,materialStaircase,wood,3
participant095,1724255951350,list2,wood,materialStaircase,metal,4
participant095,1724255953752,list2,wood,materialStaircase,wood,3
participant096,1724280136996,list4,metal,materialStaircase,metal,0
participant096,1724280138315,list4,metal,materialStaircase,metal,0
participant096,1724280139500,list4,wood,materialStaircase,wood,0
participant096,1724280140748,list4,wood,materialStaircase,wood,0
participant096,1724280142092,list4,metal,materialStaircase,metal,1
participant096,1724280143356,list4,metal,materialStaircase,metal,1
participant096,1724280144523,list4,wood,materialStaircase,wood,1
participant096,1724280145788,list4,wood,materialStaircase,wood,1
participant096,1724280147355,list4,metal,materialStaircase,metal,2
participant096,1724280149468,list4,metal,materialStaircase,metal,2
participant096,1724280150715,list4,wood,materialStaircase,wood,2
participant096,1724280152691,list4,metal,materialStaircase,wood,3
participant096,1724280154476,list4,metal,materialStaircase,metal,2
participant096,1724280155964,list4,wood,materialStaircase,wood,2
participant096,1724280157131,list4,wood,materialStaircase,wood,3
participant096,1724280158675,list4,metal,materialStaircase,metal,2
participant096,1724280160098,list4,metal,materialStaircase,metal,3
participant096,1724280161339,list4,metal,materialStaircase,metal,3
participant096,1724280162739,list4,wood,materialStaircase,wood,3
participant096,1724280164130,list4,wood,materialStaircase,wood,4
participant096,1724280165418,list4,metal,materialStaircase,wood,4
participant096,1724280166403,list4,wood,materialStaircase,wood,4
participant096,1724280168130,list4,metal,materialStaircase,metal,3
participant096,1724280170331,list4,wood,materialStaircase,metal,5
participant096,1724280171570,list4,metal,materialStaircase,metal,3
participant096,1724280172834,list4,wood,materialStaircase,metal,4
participant096,1724280174282,list4,wood,materialStaircase,metal,3
participant096,1724280175658,list4,wood,materialStaircase,metal,2
participant096,1724280177050,list4,wood,materialStaircase,wood,1
participant096,1724280178074,list4,wood,materialStaircase,wood,1
participant096,1724280178850,list4,wood,materialStaircase,wood,2
participant096,1724280179691,list4,wood,materialStaircase,wood,2
participant096,1724280180690,list4,wood,materialStaircase,wood,3
participant096,1724280181618,list4,wood,materialStaircase,wood,3
participant096,1724280182642,list4,wood,materialStaircase,wood,4
participant096,1724280183602,list4,wood,materialStaircase,wood,4
participant096,1724280184682,list4,wood,materialStaircase,wood,5
participant096,1724280185666,list4,wood,materialStaircase,wood,5
participant096,1724280187002,list4,wood,materialStaircase,wood,6
participant096,1724280188930,list4,wood,materialStaircase,wood,6
participant096,1724280190386,list4,wood,materialStaircase,metal,7
participant096,1724280191706,list4,wood,materialStaircase,metal,6
participant096,1724280192898,list4,wood,materialStaircase,metal,5
participant096,1724280194386,list4,wood,materialStaircase,wood,4
participant096,1724280195729,list4,wood,materialStaircase,wood,4
participant101,1724279962486,list4,wood,materialStaircase,wood,0
participant101,1724279963382,list4,metal,materialStaircase,metal,0
participant101,1724279964301,list4,metal,materialStaircase,metal,0
participant101,1724279965416,list4,metal,materialStaircase,metal,1
participant101,1724279966314,list4,metal,materialStaircase,metal,1
participant101,1724279967238,list4,metal,materialStaircase,metal,2
participant101,1724279968230,list4,wood,materialStaircase,wood,0
participant101,1724279969243,list4,wood,materialStaircase,wood,1
participant101,1724279970236,list4,metal,materialStaircase,metal,2
participant101,1724279971201,list4,metal,materialStaircase,metal,3
participant101,1724279972280,list4,wood,materialStaircase,wood,1
participant101,1724279973209,list4,metal,materialStaircase,metal,3
participant101,1724279974187,list4,metal,materialStaircase,metal,4
participant101,1724279975360,list4,wood,materialStaircase,wood,2
participant101,1724279976563,list4,metal,materialStaircase,metal,4
participant101,1724279977666,list4,metal,materialStaircase,metal,5
participant101,1724279978563,list4,metal,materialStaircase,metal,5
participant101,1724279979921,list4,wood,materialStaircase,wood,2
participant101,1724279981453,list4,metal,materialStaircase,wood,6
participant101,1724279982495,list4,wood,materialStaircase,wood,3
participant101,1724279983531,list4,wood,materialStaircase,wood,3
participant101,1724279985141,list4,wood,materialStaircase,wood,4
participant101,1724279986260,list4,wood,materialStaircase,wood,4
participant101,1724279987550,list4,metal,materialStaircase,wood,5
participant101,1724279989601,list4,wood,materialStaircase,wood,5
participant101,1724279991758,list4,wood,materialStaircase,wood,5
participant101,1724279993291,list4,metal,materialStaircase,metal,4
participant101,1724279994562,list4,metal,materialStaircase,wood,4
participant101,1724279996142,list4,wood,materialStaircase,wood,6
participant101,1724279997404,list4,metal,materialStaircase,wood,3
participant101,1724279998643,list4,metal,materialStaircase,metal,2
participant101,1724279999850,list4,wood,materialStaircase,wood,6
participant101,1724280000793,list4,wood,materialStaircase,metal,7
participant101,1724280001712,list4,metal,materialStaircase,metal,2
participant101,1724280003725,list4,wood,materialStaircase,wood,6
participant101,1724280005060,list4,wood,materialStaircase,wood,6
participant101,1724280006128,list4,wood,materialStaircase,metal,7
participant101,1724280007485,list4,wood,materialStaircase,wood,6
participant101,1724280009086,list4,wood,materialStaircase,wood,6
participant101,1724280010295,list4,metal,materialStaircase,metal,3
participant101,1724280011595,list4,metal,materialStaircase,wood,3
participant101,1724280014325,list4,metal,materialStaircase,metal,2
participant103,1724248996580,list1,metal,materialStaircase,metal,0
participant103,1724248998932,list1,wood,materialStaircase,wood,0
participant103,1724249001099,list1,metal,materialStaircase,metal,0
participant103,1724249002814,list1,metal,materialStaircase,metal,1
participant103,1724249004213,list1,wood,materialStaircase,wood,0
participant103,1724249005978,list1,wood,materialStaircase,wood,1
participant103,1724249007401,list1,wood,materialStaircase,wood,1
participant103,1724249009350,list1,wood,materialStaircase,wood,2
participant103,1724249010849,list1,wood,materialStaircase,wood,2
participant103,1724249012250,list1,wood,materialStaircase,wood,3
participant103,1724249013994,list1,wood,materialStaircase,wood,3
participant103,1724249015478,list1,metal,materialStaircase,metal,1
participant103,1724249017658,list1,wood,materialStaircase,metal,4
participant103,1724249019750,list1,wood,materialStaircase,wood,3
participant103,1724249020730,list1,wood,materialStaircase,wood,3
participant103,1724249021946,list1,wood,materialStaircase,wood,4
participant103,1724249023549,list1,metal,materialStaircase,metal,2
participant103,1724249024478,list1,metal,materialStaircase,metal,2
participant103,1724249026438,list1,wood,materialStaircase,wood,4
participant103,1724249027594,list1,wood,materialStaircase,wood,5
participant103,1724249029229,list1,metal,materialStaircase,metal,3
participant103,1724249030750,list1,wood,materialStaircase,wood,5
participant103,1724249031841,list1,metal,materialStaircase,metal,3
participant103,1724249032974,list1,metal,materialStaircase,wood,4
participant103,1724249033858,list1,metal,materialStaircase,metal,3
participant103,1724249035382,list1,wood,materialStaircase,metal,6
participant103,1724249036877,list1,metal,materialStaircase,metal,3
participant103,1724249038454,list1,wood,materialStaircase,wood,5
participant103,1724249039678,list1,wood,materialStaircase,wood,5
participant103,1724249040733,list1,metal,materialStaircase,wood,4
participant103,1724249042094,list1,metal,materialStaircase,metal,3
participant103,1724249043414,list1,metal,materialStaircase,metal,3
participant104,1724260288613,list3,metal,materialStaircase,metal,0
participant104,1724260289714,list3,metal,materialStaircase,metal,0
participant104,1724260290621,list3,wood,materialStaircase,wood,0
participant104,1724260292184,list3,metal,materialStaircase,metal,1
participant104,1724260293286,list3,wood,materialStaircase,wood,0
participant104,1724260294448,list3,metal,materialStaircase,metal,1
participant104,1724260295727,list3,metal,materialStaircase,metal,2
participant104,1724260296858,list3,wood,materialStaircase,wood,1
participant104,1724260298015,list3,wood,materialStaircase,wood,1
participant104,1724260299172,list3,metal,materialStaircase,metal,2
participant104,1724260300378,list3,wood,materialStaircase,wood,2
participant104,1724260302062,list3,wood,materialStaircase,wood,2
participant104,1724260303293,list3,wood,materialStaircase,wood,3
participant104,1724260305084,list3,metal,materialStaircase,metal,3
participant104,1724260306183,list3,wood,materialStaircase,wood,3
participant104,1724260309173,list3,wood,materialStaircase,wood,4
participant104,1724260310219,list3,wood,materialStaircase,wood,4
participant104,1724260311898,list3,wood,materialStaircase,metal,5
participant104,1724260313070,list3,metal,materialStaircase,metal,3
participant104,1724260314105,list3,wood,materialStaircase,wood,4
participant104,1724260316415,list3,metal,materialStaircase,metal,4
participant104,1724260317765,list3,metal,materialStaircase,metal,4
participant104,1724260319035,list3,metal,materialStaircase,wood,5
participant104,1724260319920,list3,wood,materialStaircase,wood,4
participant104,1724260320997,list3,metal,materialStaircase,metal,4
participant104,1724260321983,list3,wood,materialStaircase,metal,5
participant104,1724260323394,list3,wood,materialStaircase,wood,4
participant104,1724260324208,list3,wood,materialStaircase,wood,4
participant104,1724260325442,list3,metal,materialStaircase,metal,4
participant104,1724260326303,list3,metal,materialStaircase,wood,5
participant104,1724260327084,list3,metal,materialStaircase,metal,4
participant104,1724260328099,list3,metal,materialStaircase,metal,4
participant105,1724256103597,list2,metal,materialStaircase,wood,0
participant105,1724256103932,list2,metal,materialStaircase,metal,0
participant105,1724256104974,list2,wood,materialStaircase,metal,0
participant105,1724256106030,list2,wood,materialStaircase,wood,0
participant105,1724256109631,list2,metal,materialStaircase,metal,0
participant105,1724256111025,list2,metal,materialStaircase,metal,1
participant105,1724256112038,list2,wood,materialStaircase,wood,0
participant105,1724256113081,list2,metal,materialStaircase,wood,1
participant105,1724256116412,list2,metal,materialStaircase,metal,0
participant105,1724256117507,list2,wood,materialStaircase,wood,1
participant105,1724256118652,list2,wood,materialStaircase,wood,1
participant105,1724256119888,list2,wood,materialStaircase,wood,2
participant105,1724256120941,list2,wood,materialStaircase,wood,2
participant105,1724256121972,list2,wood,materialStaircase,wood,3
participant105,1724256123539,list2,metal,materialStaircase,metal,0
participant105,1724256124634,list2,metal,materialStaircase,metal,1
participant105,1724256125788,list2,wood,materialStaircase,wood,3
participant105,1724256126936,list2,wood,materialStaircase,metal,4
participant105,1724256128227,list2,wood,materialStaircase,wood,3
participant105,1724256129199,list2,wood,materialStaircase,wood,3
participant105,1724256130212,list2,wood,materialStaircase,wood,4
participant106,1724280066536,list4,metal,materialStaircase,metal,0
participant106,1724280068626,list4,wood,materialStaircase,wood,0
participant106,1724280069797,list4,wood,materialStaircase,wood,0
participant106,1724280070750,list4,metal,materialStaircase,metal,0
participant106,1724280072216,list4,wood,materialStaircase,wood,1
participant106,1724280073181,list4,wood,materialStaircase,wood,1
participant106,1724280074650,list4,metal,materialStaircase,metal,1
participant106,1724280075600,list4,metal,materialStaircase,metal,1
participant106,1724280077848,list4,wood,materialStaircase,wood,2
participant106,1724280078844,list4,wood,materialStaircase,wood,2
participant106,1724280079864,list4,metal,materialStaircase,metal,2
participant106,1724280080720,list4,metal,materialStaircase,metal,2
participant106,1724280081707,list4,wood,materialStaircase,wood,3
participant106,1724280084304,list4,metal,materialStaircase,metal,3
participant106,1724280085321,list4,metal,materialStaircase,metal,3
participant106,1724280086597,list4,wood,materialStaircase,wood,3
participant106,1724280087695,list4,wood,materialStaircase,wood,4
participant106,1724280088580,list4,wood,materialStaircase,wood,4
participant106,1724280089688,list4,metal,materialStaircase,wood,4
participant106,1724280090629,list4,metal,materialStaircase,metal,3
participant106,1724280092273,list4,metal,materialStaircase,metal,3
participant106,1724280093948,list4,metal,materialStaircase,metal,4
participant106,1724280095622,list4,wood,materialStaircase,wood,5
participant106,1724280096535,list4,metal,materialStaircase,wood,4
participant106,1724280097774,list4,wood,materialStaircase,metal,5
participant106,1724280099289,list4,wood,materialStaircase,metal,4
participant106,1724280101025,list4,metal,materialStaircase,metal,3
participant106,1724280102083,list4,wood,materialStaircase,wood,3
participant106,1724280102977,list4,wood,materialStaircase,wood,3
participant106,1724280103948,list4,metal,materialStaircase,metal,3
participant106,1724280105855,list4,wood,materialStaircase,metal,4
participant106,1724280106793,list4,wood,materialStaircase,wood,3
participant106,1724280107925,list4,wood,materialStaircase,wood,3
participant107,1724260220913,list3,metal,materialStaircase,metal,0
participant107,1724260221927,list3,wood,materialStaircase,wood,0
participant107,1724260222873,list3,wood,materialStaircase,wood,0
participant107,1724260223872,list3,wood,materialStaircase,metal,1
participant107,1724260224965,list3,metal,materialStaircase,metal,0
participant107,1724260226001,list3,metal,materialStaircase,metal,1
participant107,1724260227150,list3,wood,materialStaircase,wood,0
participant107,1724260228155,list3,metal,materialStaircase,metal,1
participant107,1724260229100,list3,metal,materialStaircase,metal,2
participant107,1724260230092,list3,wood,materialStaircase,wood,0
participant107,1724260231005,list3,metal,materialStaircase,metal,2
participant107,1724260231925,list3,wood,materialStaircase,wood,1
participant107,1724260233290,list3,metal,materialStaircase,metal,3
participant107,1724260234516,list3,wood,materialStaircase,wood,1
participant107,1724260235805,list3,metal,materialStaircase,metal,3
participant107,1724260237620,list3,metal,materialStaircase,metal,4
participant107,1724260239607,list3,wood,materialStaircase,metal,2
participant107,1724260240612,list3,wood,materialStaircase,wood,1
participant107,1724260241810,list3,metal,materialStaircase,metal,4
participant107,1724260243103,list3,metal,materialStaircase,metal,5
participant107,1724260244278,list3,wood,materialStaircase,wood,1
participant107,1724260245775,list3,metal,materialStaircase,metal,5
participant107,1724260246963,list3,metal,materialStaircase,metal,6
participant107,1724260248140,list3,metal,materialStaircase,metal,6
participant107,1724260249130,list3,metal,materialStaircase,wood,7
participant107,1724260251132,list3,metal,materialStaircase,metal,6
participant107,1724260253640,list3,metal,materialStaircase,metal,6
participant107,1724260255453,list3,metal,materialStaircase,wood,7
participant107,1724260256592,list3,metal,materialStaircase,wood,6
participant107,1724260257635,list3,metal,materialStaircase,metal,5
participant107,1724260258685,list3,metal,materialStaircase,metal,5
participant108,1724251231603,list1,metal,materialStaircase,metal,0
participant108,1724251232598,list1,metal,materialStaircase,metal,0
participant108,1724251233467,list1,wood,materialStaircase,wood,0
participant108,1724251234394,list1,metal,materialStaircase,metal,1
participant108,1724251235282,list1,wood,materialStaircase,wood,0
participant108,1724251236193,list1,metal,materialStaircase,metal,1
participant108,1724251237065,list1,metal,materialStaircase,metal,2
participant108,1724251237855,list1,wood,materialStaircase,metal,1
participant108,1724251238856,list1,metal,materialStaircase,metal,2
participant108,1724251239659,list1,metal,materialStaircase,metal,3
participant108,1724251240502,list1,wood,materialStaircase,wood,0
participant108,1724251241382,list1,metal,materialStaircase,metal,3
participant108,1724251242638,list1,metal,materialStaircase,wood,4
participant108,1724251243769,list1,wood,materialStaircase,wood,0
participant108,1724251244963,list1,metal,materialStaircase,metal,3
participant108,1724251246049,list1,wood,materialStaircase,wood,1
participant108,1724251246997,list1,wood,materialStaircase,wood,1
participant108,1724251247836,list1,wood,materialStaircase,wood,2
participant108,1724251248708,list1,metal,materialStaircase,metal,3
participant108,1724251249708,list1,wood,materialStaircase,wood,2
participant108,1724251250621,list1,metal,materialStaircase,wood,4
participant108,1724251251640,list1,metal,materialStaircase,wood,3
participant108,1724251252609,list1,wood,materialStaircase,wood,3
participant108,1724251253561,list1,wood,materialStaircase,wood,3
participant108,1724251254500,list1,wood,materialStaircase,wood,4
participant108,1724251255272,list1,metal,materialStaircase,metal,2
participant108,1724251256493,list1,wood,materialStaircase,wood,4
participant108,1724251257666,list1,wood,materialStaircase,metal,5
participant108,1724251258720,list1,wood,materialStaircase,wood,4
participant108,1724251259661,list1,metal,materialStaircase,metal,2
participant108,1724251260899,list1,wood,materialStaircase,wood,4
participant111,1724280324530,list4,wood,materialStaircase,wood,0
participant111,1724280325808,list4,metal,materialStaircase,metal,0
participant111,1724280326798,list4,metal,materialStaircase,metal,0
participant111,1724280327732,list4,wood,materialStaircase,wood,0
participant111,1724280329675,list4,metal,materialStaircase,metal,1
participant111,1724280330901,list4,wood,materialStaircase,wood,1
participant111,1724280332129,list4,wood,materialStaircase,wood,1
participant111,1724280333248,list4,wood,materialStaircase,wood,2
participant111,1724280334263,list4,metal,materialStaircase,metal,1
participant111,1724280335853,list4,metal,materialStaircase,metal,2
participant111,1724280336866,list4,wood,materialStaircase,wood,2
participant111,1724280338212,list4,wood,materialStaircase,wood,3
participant111,1724280339254,list4,metal,materialStaircase,metal,2
participant111,1724280340353,list4,metal,materialStaircase,metal,3
participant111,1724280343362,list4,wood,materialStaircase,wood,3
participant111,1724280344652,list4,metal,materialStaircase,metal,3
participant111,1724280348412,list4,wood,materialStaircase,metal,4
participant111,1724280351638,list4,metal,materialStaircase,metal,4
participant111,1724280352673,list4,wood,materialStaircase,wood,3
participant111,1724280353539,list4,wood,materialStaircase,wood,3
participant111,1724280354841,list4,wood,materialStaircase,wood,4
participant111,1724280355848,list4,wood,materialStaircase,wood,4
participant111,1724280358158,list4,metal,materialStaircase,wood,4
participant111,1724280359647,list4,wood,materialStaircase,metal,5
participant111,1724280360931,list4,metal,materialStaircase,metal,3
participant111,1724280362426,list4,metal,materialStaircase,metal,3
participant111,1724280365549,list4,wood,materialStaircase,wood,4
participant111,1724280367387,list4,wood,materialStaircase,wood,4
participant111,1724280368553,list4,metal,materialStaircase,metal,4
participant111,1724280370172,list4,metal,materialStaircase,metal,4
participant111,1724280372723,list4,metal,materialStaircase,metal,5
participant111,1724280374626,list4,metal,materialStaircase,metal,5
participant111,1724280375644,list4,metal,materialStaircase,wood,6
participant111,1724280376645,list4,metal,materialStaircase,wood,5
participant111,1724280378867,list4,metal,materialStaircase,wood,4
participant111,1724280379783,list4,metal,materialStaircase,metal,3
participant111,1724280381332,list4,metal,materialStaircase,metal,3
participant112,1724255802587,list2,metal,materialStaircase,metal,0
participant112,1724255804400,list2,metal,materialStaircase,metal,0
participant112,1724255805903,list2,metal,materialStaircase,metal,1
participant112,1724255806976,list2,wood,materialStaircase,wood,0
participant112,1724255807811,list2,wood,materialStaircase,wood,0
participant112,1724255809164,list2,metal,materialStaircase,metal,1
participant112,1724255810973,list2,metal,materialStaircase,metal,2
participant112,1724255811978,list2,wood,materialStaircase,wood,1
participant112,1724255812963,list2,metal,materialStaircase,metal,2
participant112,1724255814306,list2,metal,materialStaircase,metal,3
participant112,1724255815428,list2,metal,materialStaircase,metal,3
participant112,1724255816290,list2,wood,materialStaircase,wood,1
participant112,1724255817435,list2,metal,materialStaircase,metal,4
participant112,1724255818494,list2,wood,materialStaircase,wood,2
participant112,1724255821622,list2,metal,materialStaircase,metal,4
participant112,1724255822563,list2,wood,materialStaircase,wood,2
participant112,1724255823445,list2,wood,materialStaircase,wood,3
participant112,1724255824255,list2,wood,materialStaircase,wood,3
participant112,1724255825083,list2,wood,materialStaircase,wood,4
participant112,1724255825878,list2,wood,materialStaircase,wood,4
participant112,1724255826631,list2,wood,materialStaircase,wood,5
participant112,1724255827803,list2,metal,materialStaircase,wood,5
participant112,1724255829472,list2,wood,materialStaircase,wood,5
participant112,1724255830871,list2,wood,materialStaircase,wood,6
participant112,1724255831708,list2,metal,materialStaircase,wood,4
participant112,1724255832519,list2,wood,materialStaircase,wood,6
participant112,1724255833597,list2,wood,materialStaircase,metal,7
participant112,1724255839540,list2,wood,materialStaircase,metal,6
participant112,1724255840487,list2,metal,materialStaircase,metal,3
participant112,1724255842662,list2,wood,materialStaircase,wood,5
participant112,1724255844122,list2,wood,materialStaircase,metal,5
participant112,1724255845770,list2,wood,materialStaircase,wood,4
participant112,1724255846944,list2,wood,materialStaircase,wood,4
participant112,1724255851155,list2,wood,materialStaircase,metal,5
participant112,1724255852317,list2,wood,materialStaircase,wood,4
participant112,1724255853559,list2,metal,materialStaircase,metal,3
participant112,1724255855106,list2,metal,materialStaircase,metal,4
participant112,1724255860609,list2,metal,materialStaircase,wood,4
participant112,1724255864152,list2,metal,materialStaircase,metal,3
participant112,1724255865643,list2,metal,materialStaircase,wood,3
participant112,1724255868001,list2,metal,materialStaircase,metal,2
participant113,1724245971249,list1,metal,materialStaircase,metal,0
participant113,1724245973009,list1,wood,materialStaircase,wood,0
participant113,1724245975013,list1,metal,materialStaircase,metal,0
participant113,1724245977099,list1,wood,materialStaircase,wood,0
participant113,1724245978959,list1,wood,materialStaircase,wood,1
participant113,1724245979934,list1,wood,materialStaircase,wood,1
participant113,1724245981023,list1,wood,materialStaircase,wood,2
participant113,1724245982029,list1,wood,materialStaircase,wood,2
participant113,1724245983277,list1,wood,materialStaircase,wood,3
participant113,1724245984483,list1,wood,materialStaircase,wood,3
participant113,1724245985743,list1,wood,materialStaircase,wood,4
participant113,1724245986772,list1,metal,materialStaircase,metal,1
participant113,1724245987927,list1,wood,materialStaircase,wood,4
participant113,1724245989993,list1,wood,materialStaircase,wood,5
participant113,1724245991554,list1,metal,materialStaircase,metal,1
participant113,1724245992953,list1,metal,materialStaircase,metal,2
participant113,1724245994421,list1,metal,materialStaircase,metal,2
participant113,1724245995822,list1,metal,materialStaircase,metal,3
participant113,1724245998924,list1,wood,materialStaircase,metal,5
participant113,1724246001795,list1,metal,materialStaircase,wood,3
participant113,1724246003799,list1,wood,materialStaircase,wood,4
participant113,1724246004788,list1,wood,materialStaircase,wood,4
participant113,1724246005894,list1,metal,materialStaircase,metal,2
participant113,1724246006900,list1,metal,materialStaircase,metal,2
participant113,1724246009829,list1,wood,materialStaircase,metal,5
participant113,1724246011089,list1,metal,materialStaircase,wood,3
participant113,1724246012478,list1,wood,materialStaircase,metal,4
participant113,1724246014683,list1,wood,materialStaircase,metal,3
participant113,1724246016475,list1,wood,materialStaircase,metal,2
participant113,1724246017553,list1,metal,materialStaircase,metal,2
participant113,1724246018598,list1,wood,materialStaircase,wood,1
participant113,1724246019486,list1,wood,materialStaircase,wood,1
participant113,1724246020443,list1,metal,materialStaircase,metal,2
participant114,1724245173187,list1,metal,materialStaircase,metal,0
participant114,1724245176350,list1,wood,materialStaircase,wood,0
participant114,1724245178446,list1,wood,materialStaircase,wood,0
participant114,1724245180187,list1,metal,materialStaircase,metal,0
participant114,1724245181339,list1,metal,materialStaircase,metal,1
participant114,1724245182219,list1,metal,materialStaircase,metal,1
participant114,1724245183219,list1,wood,materialStaircase,wood,1
participant114,1724245184539,list1,metal,materialStaircase,metal,2
participant114,1724245185751,list1,wood,materialStaircase,wood,1
participant114,1724245186695,list1,metal,materialStaircase,metal,2
participant114,1724245188735,list1,wood,materialStaircase,metal,2
participant114,1724245190379,list1,wood,materialStaircase,metal,1
participant114,1724245191535,list1,wood,materialStaircase,wood,0
participant114,1724245192971,list1,metal,materialStaircase,metal,3
participant114,1724245195211,list1,wood,materialStaircase,wood,0
participant114,1724245196367,list1,wood,materialStaircase,wood,1
participant114,1724245197499,list1,metal,materialStaircase,metal,3
participant114,1724245198427,list1,wood,materialStaircase,wood,1
participant114,1724245200223,list1,metal,materialStaircase,wood,4
participant114,1724245201851,list1,wood,materialStaircase,wood,2
participant114,1724245202943,list1,wood,materialStaircase,wood,2
participant114,1724245204183,list1,wood,materialStaircase,metal,3
participant114,1724245205331,list1,metal,materialStaircase,metal,3
participant114,1724245207531,list1,wood,materialStaircase,wood,2
participant114,1724245208775,list1,metal,materialStaircase,metal,3
participant114,1724245210599,list1,wood,materialStaircase,wood,2
participant114,1724245212123,list1,metal,materialStaircase,wood,4
participant114,1724245213407,list1,metal,materialStaircase,metal,3
participant114,1724245214479,list1,metal,materialStaircase,metal,3
participant115,1724279924375,list4,wood,materialStaircase,wood,0
participant115,1724279925629,list4,wood,materialStaircase,wood,0
participant115,1724279926733,list4,metal,materialStaircase,metal,0
participant115,1724279928021,list4,wood,materialStaircase,wood,1
participant115,1724279929108,list4,wood,materialStaircase,wood,1
participant115,1724279930557,list4,wood,materialStaircase,wood,2
participant115,1724279931570,list4,metal,materialStaircase,metal,0
participant115,1724279932547,list4,metal,materialStaircase,metal,1
participant115,1724279933492,list4,metal,materialStaircase,metal,1
participant115,1724279934516,list4,wood,materialStaircase,wood,2
participant115,1724279935597,list4,wood,materialStaircase,wood,3
participant115,1724279936531,list4,wood,materialStaircase,wood,3
